  bt7_documentClass  ,  bt7_documentSubClass  ,bt7_documentSNType,Site,  UID_value 
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,jafVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,jiTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,jmVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,jqXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,juZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,jybVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,j2dVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,j6fVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,zCZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,zGdVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,zKfVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,zSRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,zWTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,zaVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,zeXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,ziZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,zmbVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,z_VVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,DDZVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,DHbVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,DLdVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,DPfVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,DXRVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,DbTVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,DfVVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,DjXVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,DnZVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,yVcZ1$D81cuxKD
Manufacturing,Specification,---,Beijing Productive Database,y$Yd4L4R1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,C7adbTu91cuxKD
Manufacturing,Specification,---,Beijing Productive Database,DvTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,DzXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,D3ZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,D7bVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,D$dVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,THXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,TLbVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,TPdVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,TTfVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,TbRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,TfTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,TjVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,TnXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,TrZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,TvbVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,TzdVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,T3fVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,T$ZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,jDdVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,jHfVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EAbVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EEfVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EMRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EQTVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EUdVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EcRVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EgTVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EkVVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EoXVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EsZVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EwbVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,E0dVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,E4fVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,UARVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,UETVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,UIVVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,UMXVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,UQZVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,UUbVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,UYdVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,UcfVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,giUZ3wEN1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,U8dVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kERVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kITVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kMVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kQXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kYRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kcVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kgXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,koRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,ksVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kwXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,k0ZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,k4bVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,k8dVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EBdVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EJRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,ENTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,ERVVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EVXVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,UJZVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,UNdVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,URfVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,UZRVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,UdTVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,UhVVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,UlXVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,UpZVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,UtbVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,UxdVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,U1fVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,U9RVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,kBTVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,kFVVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,kJXVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,kNZVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,kRbVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,kVdVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,kZfVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,khRVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,klTVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,kpVVo7$B1cuxKD
Manufacturing,Specification,Technical delivery conditions,Beijing Productive Database,ktXVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,0VZVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,0ZdVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0dfVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0lRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0pTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EabVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EefVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EmRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EqTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EuVVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EyXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,UKbVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,UOfVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,UWRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,UaTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kSfVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kaTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,keVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kiXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kqRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kuVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,kyXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0uTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0yXVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,02ZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0_TVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,EDXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EHZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EnXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,ErbVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,EzVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,E3ZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,E7bVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,E$dVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,UnXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,UrbVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,UzVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,U3ZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,U7bVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,U$dVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0TXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0bTVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,0fXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0nRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0rVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,0vXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,FURVo7$B1cuxKD
Manufacturing,Specification,---,Beijing Productive Database,FYVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,FcfVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,FkTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,FodVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,FwRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,F0TVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,F4VVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,F8XVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,VAZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,VEbVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,VIdVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,VQXVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,VUbVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,VYdVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,VcfVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,VkRVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,VoTVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,VsVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,1AVVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,1EZVo7$B1cuxKD
Manufacturing,Specification,Assembly drawing,Beijing Productive Database,1IbVo7$B1cuxKD
